592,32868
590,32677
150,31263
296,30515
380,29383
344,25994
588,24378
457,24281
153,24262
165,24003
780,23605
349,22363
356,21801
593,21729
736,21400
231,21024
1,20725
32,20635
595,20584
480,20560
648,20052
318,19730
316,19541
329,19100
141,17642
434,17600
95,17472
110,17220
292,17205
589,16844
161,16452
10,16243
185,16228
208,16062
454,15992
339,15937
377,15858
62,15774
253,15673
364,15625
500,14849
288,14760
25,14531
47,14422
733,14353
17,14169
367,14108
597,13894
34,13709
587,13516
608,13320
36,13122
260,13032
527,12881
410,12817
539,12809
300,12766
21,12386
357,11983
50,11909
6,11765
19,11612
1073,11489
5,11173
586,11113
3,11022
786,10986
39,10929
225,10553
317,10194
494,10161
420,10157
440,10089
7,9639
788,9587
350,9498
160,9323
266,9186
11,9124
474,8902
708,8872
376,8697
435,8672
2,8395
509,8382
112,8350
784,8331
508,8179
432,8106
173,7992
442,7829
1356,7801
802,7684
315,7681
104,7673
553,7671
282,7639
236,7464
653,7446
1210,7433
337,7147
762,7086
805,6872
151,6768
196,6685
368,6644
551,6610
293,6538
186,6536
235,6483
252,6359
58,6356
204,6268
353,6226
52,6034
261,5947
594,5947
168,5900
370,5887
832,5883
44,5873
628,5861
265,5834
158,5825
172,5675
497,5630
485,5628
778,5624
111,5555
256,5521
333,5512
515,5510
555,5451
105,5425
135,5411
14,5311
79,5298
16,5286
48,5218
585,5196
277,5175
466,5152
520,5105
223,5091
637,5084
852,5042
1393,5042
224,4941
661,4932
355,4930
719,4917
783,4913
193,4903
31,4895
858,4871
743,4767
22,4694
140,4635
552,4624
272,4482
237,4441
737,4426
163,4398
273,4317
246,4301
342,4212
45,4178
468,4155
276,4130
348,4070
65,4000
230,3978
724,3918
529,3851
145,3827
9,3818
471,3748
362,3740
203,3699
181,3680
227,3673
673,3648
596,3623
647,3610
475,3572
543,3541
1405,3532
107,3522
323,3509
100,3493
610,3492
12,3473
455,3473
1036,3470
345,3393
1367,3358
616,3352
280,3324
830,3270
785,3262
222,3256
1391,3255
1183,3247
540,3235
207,3215
381,3199
66,3178
491,3165
218,3137
1061,3128
1196,3049
74,3047
327,3047
413,3047
532,3039
216,3035
198,3029
761,3023
431,3011
371,2999
419,2976
372,2938
303,2927
477,2927
541,2920
41,2913
707,2901
531,2883
765,2882
748,2859
711,2838
1198,2825
849,2810
319,2800
640,2796
338,2794
1097,2789
257,2782
1047,2727
60,2718
194,2710
170,2702
234,2699
609,2698
383,2694
86,2684
169,2680
374,2650
1079,2646
671,2631
880,2608
427,2604
248,2589
249,2587
839,2587
361,2540
305,2534
88,2527
94,2526
306,2493
23,2492
281,2481
24,2454
232,2451
534,2447
76,2435
1059,2434
1042,2400
546,2384
524,2378
1291,2378
631,2377
382,2372
838,2357
102,2356
18,2343
747,2334
1270,2331
818,2326
122,2325
20,2312
307,2309
514,2308
799,2282
1035,2279
519,2274
1136,2240
4,2229
535,2221
667,2214
1101,2182
267,2177
481,2177
415,2172
810,2154
533,2153
1240,2141
61,2129
694,2126
81,2104
247,2102
144,2100
412,2098
836,2095
328,2088
800,2087
837,2066
489,2053
1409,2033
195,2025
92,2017
1120,2009
289,2005
502,2002
308,2001
688,1988
1197,1977
663,1976
1246,1969
891,1964
542,1961
63,1933
351,1931
662,1929
99,1928
550,1926
538,1910
537,1903
745,1902
26,1900
1080,1899
64,1893
174,1887
1200,1882
490,1874
1265,1873
1084,1867
314,1854
46,1850
1307,1850
1028,1843
1214,1839
15,1828
1357,1793
162,1789
1407,1781
842,1778
426,1773
924,1770
164,1769
262,1755
70,1748
728,1748
233,1746
437,1733
405,1730
516,1719
417,1713
548,1702
1193,1699
29,1661
1225,1652
93,1646
132,1635
919,1625
464,1602
1049,1598
704,1593
1259,1583
613,1581
912,1579
1041,1570
1105,1541
1220,1538
1233,1536
180,1534
378,1521
85,1519
57,1498
177,1495
1219,1495
720,1494
43,1486
562,1472
1387,1471
1416,1466
446,1461
366,1459
782,1459
82,1439
175,1434
450,1428
299,1425
828,1418
1206,1418
1374,1417
428,1416
373,1410
255,1409
191,1406
710,1404
725,1404
1089,1396
1485,1391
159,1386
1544,1385
1208,1378
239,1376
1234,1375
612,1368
1370,1362
750,1347
467,1336
1353,1334
1213,1333
999,1316
147,1306
445,1305
215,1302
416,1302
1029,1299
1090,1298
259,1296
229,1294
290,1289
89,1287
1258,1287
1247,1286
1022,1284
606,1280
1302,1276
1221,1273
605,1262
1363,1252
1376,1252
154,1250
1429,1249
330,1240
953,1240
521,1234
833,1234
1127,1234
798,1232
482,1229
332,1227
28,1226
575,1226
493,1224
766,1220
448,1218
360,1213
1294,1210
904,1207
1266,1192
1476,1191
1006,1187
544,1182
1275,1179
1278,1179
1304,1177
709,1172
1527,1172
829,1166
1343,1160
866,1158
923,1155
1580,1152
1027,1151
1271,1119
1222,1116
1092,1113
1394,1107
156,1102
312,1100
188,1099
1411,1095
650,1092
1094,1088
1359,1087
1380,1082
781,1079
358,1077
1333,1071
275,1069
1282,1066
1438,1064
996,1060
1375,1055
1020,1052
325,1048
1199,1040
1242,1036
1285,1034
1037,1032
920,1030
421,1029
1207,1028
1431,1028
365,1027
656,1022
991,1020
639,1008
1088,1004
274,1001
258,990
42,982
103,979
1372,978
994,972
1371,972
35,971
271,969
1358,969
125,968
1396,968
1466,959
1148,957
452,955
1250,955
1019,951
908,949
157,947
1032,945
1288,945
270,942
343,934
1377,934
8,929
340,929
1201,927
322,926
460,923
848,923
903,919
1339,919
1103,915
1023,912
1320,907
1004,906
1025,904
804,901
1231,897
444,894
68,891
809,886
1385,883
30,882
742,881
569,874
347,872
1204,870
1230,869
27,867
73,865
969,863
1186,861
113,859
879,854
422,850
1086,850
87,849
1459,846
505,845
278,841
433,838
126,834
881,834
1293,832
1012,830
801,823
1060,822
1287,819
619,818
71,817
626,817
861,817
78,815
1005,814
1276,814
1373,805
1263,804
179,802
511,795
354,791
116,787
1552,784
1252,783
1347,779
1104,775
627,774
171,771
1129,771
913,765
1003,764
1013,760
1249,759
352,749
501,749
1185,747
118,746
1517,743
40,742
1345,741
238,738
581,733
1321,732
217,728
1113,726
155,724
1408,724
1425,720
914,716
54,714
1100,714
1077,713
302,711
1500,711
279,706
1033,703
69,701
1292,697
1124,695
1172,694
1378,691
1195,690
611,688
635,687
1296,687
117,686
1390,685
1091,683
1474,681
205,680
1010,680
101,678
1262,672
1354,667
1479,665
1031,664
55,660
1366,655
1272,654
886,650
294,649
714,648
697,647
1021,647
634,646
732,645
1215,645
1235,644
1299,644
1584,639
458,636
1017,634
731,632
1228,631
510,630
1125,630
469,629
1081,627
1203,624
334,623
899,622
470,621
213,620
1269,616
1082,615
808,613
1030,611
1224,611
1562,610
1015,607
1135,599
1188,598
13,596
1573,592
176,591
1488,590
1297,587
1298,581
1495,581
1461,571
1350,570
75,569
369,569
83,565
910,565
1432,565
240,564
313,564
304,562
840,562
1043,552
441,551
250,548
149,544
206,543
1244,540
291,539
834,535
1245,534
326,533
453,533
1499,533
379,531
1399,531
1515,531
1268,530
242,529
484,527
243,526
1261,526
1453,526
726,519
741,519
1267,518
146,514
1057,514
1093,513
1179,510
1388,510
528,508
902,508
321,505
1295,502
97,498
123,496
1401,495
418,490
990,490
1256,487
921,486
1300,484
1096,483
1253,482
244,479
1427,479
1569,479
1173,478
517,476
472,475
214,473
835,473
1457,473
882,471
1513,470
1016,469
1050,469
1051,469
1095,468
1257,468
507,465
851,463
1009,462
968,459
1441,458
209,455
1064,454
1410,454
986,448
692,447
954,446
1468,446
1491,444
1011,443
1243,442
254,438
1175,438
1361,436
735,435
1556,435
638,431
700,431
1362,430
1078,428
443,426
1445,424
219,423
1099,422
1254,422
1277,422
1379,421
241,418
423,416
685,409
1054,409
384,406
121,402
536,399
1483,397
183,393
310,393
1007,393
885,392
1414,392
1342,391
1464,390
228,389
96,388
1167,388
269,387
1150,387
1223,387
1422,387
38,386
1283,384
1594,383
554,382
618,381
1398,380
1083,379
1126,378
1212,375
1312,374
268,373
331,373
1303,372
212,371
898,370
1301,370
1014,369
934,366
182,361
1171,360
617,358
1334,358
295,357
1327,357
1344,354
152,353
1417,353
1290,351
716,350
1238,350
1075,344
1274,344
718,342
754,342
915,341
1460,340
1621,339
1111,338
461,337
1131,334
664,331
813,331
892,330
200,327
1085,327
1217,327
178,323
703,322
492,320
1227,317
1284,316
1286,316
955,315
1130,315
1034,314
1177,314
1161,313
1381,312
869,311
1541,311
1346,308
124,306
1046,306
1132,305
1566,305
336,302
965,301
674,300
706,298
72,293
211,293
1311,293
1389,292
952,290
199,288
691,287
1365,287
933,286
391,283
1439,283
633,281
905,281
1426,281
909,280
1211,280
189,277
1395,276
1018,275
928,274
1237,273
287,270
940,270
998,269
1194,268
806,267
1114,267
1456,266
1518,266
1480,265
926,264
1190,264
148,263
615,262
922,260
1280,260
1205,259
971,258
1056,258
753,257
251,254
1348,254
1044,251
263,250
479,248
888,248
1264,248
916,245
1024,243
1281,243
201,241
1289,240
301,239
1147,239
680,238
950,236
1305,236
1487,236
1226,235
80,233
407,231
665,231
1128,230
1419,230
930,229
309,228
1279,228
1397,227
1352,226
495,224
870,224
900,222
1191,221
876,219
981,219
1490,212
1338,210
438,209
1449,209
210,208
767,208
948,208
951,208
1008,207
1340,206
949,205
558,203
911,203
1586,202
630,201
943,201
1498,201
1465,200
1209,199
1503,199
1609,199
429,198
715,197
854,197
932,197
1260,197
601,195
1189,195
756,194
827,193
119,192
137,192
184,192
1497,192
1133,191
392,190
393,190
496,190
897,189
1392,189
1446,189
1112,188
992,187
138,186
473,185
297,184
681,184
712,184
90,183
1248,183
341,182
375,179
760,179
889,179
108,177
1216,177
1607,176
359,175
893,175
220,174
506,174
563,174
1382,174
1475,174
938,173
1241,173
906,172
574,170
518,169
1251,169
568,168
844,168
335,167
632,167
807,166
862,166
67,165
824,163
1351,163
1526,163
285,162
120,161
245,161
668,161
695,158
1447,158
867,157
1184,157
793,156
436,155
645,153
660,153
621,151
1306,151
561,150
1326,150
202,149
1055,149
1599,149
346,148
896,148
993,148
1538,147
599,146
1176,146
659,145
713,145
1463,143
1494,143
795,142
1187,142
1323,142
1454,141
1002,140
1162,140
1273,140
1218,139
1317,139
1318,139
797,138
414,137
764,137
1325,137
1355,137
320,136
1611,136
283,135
1337,135
1117,134
1255,134
1038,133
1322,133
1330,132
1404,132
487,131
582,130
847,130
512,129
131,128
686,128
425,127
860,127
931,127
794,126
729,124
819,124
1151,124
1328,124
1550,124
324,123
614,123
803,123
1178,123
1542,123
1592,123
424,122
1040,122
1603,122
670,121
129,120
264,120
944,120
1087,120
1324,120
1489,120
1613,120
298,117
459,117
846,117
918,117
603,116
717,116
843,116
404,114
791,114
816,114
942,114
790,113
1098,113
722,112
779,111
853,110
1525,110
730,109
513,108
841,107
901,107
1368,107
1591,107
580,106
856,106
1383,106
1551,106
1560,106
1623,106
1165,105
1384,105
698,104
1332,104
504,103
775,103
1421,103
1493,103
641,102
917,102
945,101
1144,101
1477,101
666,100
387,99
701,99
980,99
947,98
997,98
1554,98
984,97
987,97
1336,95
1119,94
1310,94
1364,93
456,92
1406,92
1615,91
451,90
1163,90
1496,90
811,89
1313,89
1535,88
311,87
549,87
577,87
1442,87
941,86
1202,86
1430,86
682,85
973,85
1484,84
192,83
1134,83
1192,83
408,82
463,82
871,82
874,81
1415,81
1472,81
522,80
895,80
1606,80
1170,79
1180,79
679,78
689,78
812,78
1458,78
1582,78
59,77
486,77
1455,77
687,76
1437,76
1581,76
768,75
792,75
868,75
995,75
1074,75
1444,75
1482,75
1626,75
746,74
749,74
821,74
826,74
936,74
1168,74
1236,74
1450,74
449,73
478,73
600,73
817,73
865,73
1440,73
1635,73
690,72
696,72
702,72
705,72
1072,72
845,71
1000,71
1624,71
771,70
822,70
197,69
286,69
657,69
669,69
773,69
946,69
167,68
523,68
831,68
1412,68
1469,68
989,67
1063,67
1335,66
1331,65
465,64
488,64
963,64
1329,64
1428,64
1547,64
187,63
499,63
623,63
658,63
755,63
883,63
1058,63
1137,63
114,62
678,62
752,62
769,62
