1,139
10,33
17,40
18,5
19,15
20,29
21,50
23,46
27,74
28,5
29,16
32,5
33,24
34,12
38,4
39,10
41,2
42,4
43,2
46,1
48,3
49,8
50,3
53,5
54,1
58,4
59,35
63,3
67,3
70,7
71,45
72,6
73,3
78,3
83,11
85,7
87,7
88,1
89,6
99,2
100,3
109,3
115,27
119,116
127,6
129,30
130,35
131,22
132,1
134,2
135,4
138,15
139,17
142,46
143,4
144,3
146,1
149,2
150,8
152,4
153,4
157,17
160,100
162,102
163,3
164,2
166,3
168,4
169,3
170,5
173,28
176,1
177,13
178,6
179,19
180,14
181,5
183,26
184,3
185,7
187,2
188,21
189,3
192,1
194,11
195,15
196,12
197,8
199,10
212,1
214,3
216,3
219,31
220,2
223,6
227,1
228,21
229,18
231,2
234,2
236,4
238,3
239,6
245,104
251,40
254,50
255,9
256,1
258,1
260,4
261,4
263,6
264,26
265,31
266,3
268,2
271,6
275,3
276,13
277,13
279,14
281,7
286,46
289,5
290,2
293,9
294,15
295,6
299,3
305,37
306,12
308,1
309,5
310,4
318,1
320,6
321,10
328,6
332,36
334,5
341,4
344,4
346,8
356,6
357,20
358,7
359,13
364,5
365,4
368,30
370,24
371,13
372,13
373,5
374,2
375,13
378,10
380,2
381,10
383,10
384,6
388,36
390,52
391,4
392,11
395,7
398,4
399,1
401,9
402,3
405,2
407,10
408,1
409,7
411,12
412,3
413,4
414,1
416,5
419,1
421,6
424,3
427,4
428,1
430,7
432,5
433,4
434,6
438,3
440,12
442,3
444,4
445,24
446,17
447,5
449,6
450,2
452,6
453,3
454,6
456,5
457,2
460,3
461,4
462,5
463,1
465,9
468,13
469,4
472,5
473,1
475,15
477,16
478,10
480,3
481,18
483,18
486,11
487,17
489,98
496,1
498,5
500,3
501,6
502,39
503,5
506,16
512,4
514,1
518,7
519,7
520,2
522,11
524,15
526,2
528,16
529,2
530,15
532,13
536,31
537,21
538,2
544,1
546,66
547,19
550,7
551,7
553,21
555,21
556,3
560,1
562,5
563,5
564,7
565,8
569,38
570,1
571,1
572,2
573,14
574,1
575,9
576,4
577,3
578,5
579,12
582,14
584,26
588,5
590,5
593,3
594,11
596,1
597,1
599,99
600,8
601,18
602,9
603,18
604,36
605,17
606,3
608,3
610,1
613,4
615,11
618,1
620,2
622,74
625,7
630,2
632,11
634,14
635,14
637,22
638,5
639,13
642,13
643,1
644,39
649,22
651,19
652,7
654,4
655,15
657,10
658,12
659,1
660,10
661,164
662,12
663,12
664,2
665,4
667,1
669,3
672,12
673,5
674,5
676,9
677,16
678,2
681,2
682,4
685,6
686,102
688,1
689,7
690,1
691,5
692,11
694,9
695,2
696,8
697,12
698,11
700,13
701,6
702,7
703,4
706,3
707,6
708,2
709,16
711,6
713,11
714,13
715,1
717,5
718,11
722,1
723,2
724,10
725,4
726,12
727,9
729,6
730,1
732,16
733,2
735,5
736,13
737,10
738,11
740,1
741,2
742,1
744,1
746,10
749,46
750,11
751,9
753,27
755,10
756,2
759,1
767,1
769,2
772,19
773,2
775,48
776,12
778,19
779,28
780,33
781,16
791,32
792,1
795,17
796,3
799,3
801,13
802,6
803,1
804,13
805,5
806,11
808,9
810,8
812,11
814,13
815,12
816,14
817,2
820,3
822,1
823,10
824,2
825,11
826,7
827,10
829,3
830,1
831,16
833,55
835,6
836,1
837,10
838,4
841,5
842,11
844,10
847,2
850,9
852,2
854,53
856,5
857,16
861,12
862,11
863,23
864,3
867,9
869,6
870,3
871,9
875,104
879,7
882,13
883,8
885,2
886,25
888,7
891,17
896,11
897,4
898,36
899,11
900,15
903,4
905,9
907,18
910,8
912,5
914,7
915,3
921,2
922,7
923,16
924,32
925,20
929,2
930,1
931,23
933,2
935,7
936,15
938,30
939,12
940,21
942,4
944,20
945,13
946,2
947,7
948,11
